,sofifa_id,short_name,player_positions,overall_15,overall_16,overall_17,overall_18,overall_19,overall_20,overall,age,pace,shooting,passing,dribbling,defending,physic,evol
7643,230991,F. Picault,ST,64,65,67,67,67,68,68,28,87,66,62,71,40,49,0
7644,231027,A. Marchesano,CM,64,65,67,67,67,68,68,28,68,58,68,74,46,43,0
7645,232380,Y. Mutō,MP,64,65,67,67,67,68,68,30,72,69,64,67,39,68,0
7646,232462,H. Okuno,CM,64,65,67,67,67,68,68,29,69,65,66,69,37,72,0
7647,232511,S. Sasaki,DF,64,65,67,67,67,68,68,29,70,31,53,66,67,67,0
7648,232789,T. Nakagawa,CD,64,65,67,67,67,68,67,26,83,65,54,73,23,63,-1
7649,232861,K. Mizunuma,CD,64,65,67,67,67,68,68,29,66,61,65,69,38,67,0
7650,233055,D. Suzuki,DF,64,65,67,67,67,68,68,29,68,36,58,61,67,73,0
7651,233437,S. Hlanti,LI,64,65,67,67,67,68,68,29,71,34,60,65,68,62,0
7652,233988,Vágner Norteiro,LD,64,65,67,67,67,68,68,35,76,55,66,71,64,46,0
7653,233998,Márcio Velinha,GK,64,65,67,67,67,68,68,31,0,0,0,0,0,0,0
7654,234014,Jorgino Baumer,CM,64,65,67,67,67,68,68,35,63,60,64,72,31,53,0
7655,234022,Adrián Maideira,CM,64,65,67,67,67,68,68,35,79,69,61,68,33,59,0
7656,234025,Davide Eustáquio,CM,64,65,67,67,67,68,68,27,69,62,62,69,33,53,0
7657,234029,Jonaldo Santoso,ST,64,65,67,67,67,68,68,27,60,68,50,61,34,66,0
7658,234059,J. Chancellor,DF,64,65,67,67,67,68,68,27,52,44,43,46,66,75,0
7659,234283,S. Skarlatidis,CI,64,65,67,67,67,68,68,28,79,62,64,70,29,56,0
7660,234503,M. Manias,ST,64,65,67,67,67,68,68,29,69,69,54,63,29,68,0
7661,235091,Getterson,ST,64,65,67,67,67,68,68,28,75,65,53,68,27,74,0
7662,235201,N. Siega,CM,64,65,67,67,67,68,68,28,79,58,64,72,60,64,0
7663,235420,E. Sakic,LD,64,65,67,67,67,68,68,28,75,51,64,65,67,64,0
7664,236072,Daniel Mestrança,LI,64,65,67,67,67,68,68,35,62,47,59,63,69,68,0
7665,236167,Freddy Cardouso,CM,64,65,67,67,67,68,68,31,65,56,70,71,40,55,0
7666,236177,Heitor Mutto,CM,64,65,67,67,67,68,68,27,64,67,62,71,26,53,0
7667,236191,Enzio Julião,ST,64,65,67,67,67,68,68,35,74,65,55,68,34,66,0
7668,238137,R. Matsuda,LD,64,65,67,67,67,68,68,27,82,33,61,65,61,77,0
7669,238682,D. Hägele,CM,64,65,67,67,67,68,68,30,66,58,64,63,63,76,0
7670,238692,K. Gjasula,CM,64,65,67,67,67,68,68,29,40,50,59,52,63,84,0
7671,238989,R. Rep,CM,64,65,67,67,67,68,68,29,73,68,65,67,31,63,0
7672,240133,M. Tchokounté,ST,64,65,67,67,67,68,68,30,52,66,51,58,24,80,0
7673,241232,T. Mkhize,LD,64,65,67,67,67,68,67,30,71,48,57,66,66,63,-1
7674,242340,A. Mulenga,ST,64,65,67,67,67,68,68,29,73,72,60,65,33,63,0
7675,243945,Gonzalo Verdú,DF,64,65,67,67,67,68,68,30,60,48,53,56,68,75,0
7676,244213,Jorge Félix,CI,64,65,67,67,67,68,68,27,74,63,64,68,29,60,0
7677,244258,D. Zagorac,GK,64,65,67,67,67,68,68,32,0,0,0,0,0,0,0
7678,246438,N. Fujimoto,ST,64,65,67,67,67,68,68,29,77,67,54,65,28,62,0
7679,246696,G. Velázquez,DF,64,65,67,67,67,68,68,28,82,30,43,47,68,70,0
7680,246772,N. Aoyama,DF,64,65,67,67,67,68,68,32,51,41,52,51,68,69,0
7681,246822,G. Ortiz,GK,64,65,67,67,67,68,68,30,0,0,0,0,0,0,0
7682,247069,I. Ahmed,DF,64,65,67,67,67,68,68,35,49,47,44,47,65,77,0
7683,247671,B. Al Ahbabi,LD,64,65,67,67,67,68,68,28,83,55,64,69,59,53,0
7684,248009,J. Rodríguez,CM,64,65,67,67,67,68,68,29,64,65,65,70,57,65,0
7685,248071,D. Rusu,GK,64,65,67,67,67,68,68,28,0,0,0,0,0,0,0
7686,251126,M. Gagliardo,GK,64,65,67,67,67,68,68,36,0,0,0,0,0,0,0
7687,251704,J. Mejídez,CD,64,65,67,67,67,68,68,34,77,59,62,72,29,49,0
7688,251720,R. Mandive,CM,64,65,67,67,67,68,68,34,58,59,64,63,67,66,0
7689,252105,R. Castillo,ST,64,65,67,67,67,68,68,27,75,69,51,65,23,59,0
7690,246147,M. Greenwood,MP,64,65,67,67,67,67,67,17,76,66,61,68,36,59,0
7691,235735,E. Ampadu,DF,64,65,67,67,67,67,67,18,61,30,54,59,66,66,0
7692,238873,P. Pellegri,ST,64,65,67,67,67,67,67,18,68,65,54,66,20,63,0
7693,241042,O. Skipp,CM,64,65,67,67,67,67,67,18,63,45,63,63,62,62,0
7694,239981,J. Arp,ST,64,65,67,67,67,67,68,19,69,64,49,70,22,55,1
7695,240969,J. Carranza,ST,64,65,67,67,67,67,67,19,69,65,54,66,33,61,0
7696,246104,R. Gravenberch,CM,64,65,67,67,67,67,67,17,72,61,67,71,54,67,0
7697,246191,J. Álvarez,ST,64,65,67,67,67,67,67,19,75,66,60,71,27,45,0
7698,237329,J. Willock,CM,64,65,67,67,67,67,67,19,73,53,64,68,54,66,0
7699,242075,J. Sargent,ST,64,65,67,67,67,67,67,19,76,65,52,68,35,62,0
7700,242908,J. Clarke,CD,64,65,67,67,67,67,67,18,78,60,61,72,25,55,0
7701,244892,S. Diop,CI,64,65,67,67,67,67,67,19,75,58,64,71,31,42,0
7702,230084,L. Nmecha,ST,64,65,67,67,67,67,67,20,79,63,50,66,28,69,0
7703,237024,L. Itter,LI,64,65,67,67,67,67,68,20,69,44,63,68,66,61,1
7704,242660,J. Beyer,LD,64,65,67,67,67,67,68,19,69,34,54,62,68,67,1
7705,243650,David Tavares,CM,64,65,67,67,67,67,68,20,74,56,60,70,59,78,1
7706,245155,M. Kudus,CM,64,65,67,67,67,67,68,18,85,58,63,77,49,69,1
7707,246033,S. Sosa,CM,64,65,67,67,67,67,67,20,61,56,59,62,64,72,0
7708,248603,L. Mbe Soh,DF,64,65,67,67,67,67,67,18,63,29,50,48,66,69,0
7709,233164,A. Muric,GK,64,65,67,67,67,67,67,20,0,0,0,0,0,0,0
7710,237407,C. Durkin,CM,64,65,67,67,67,67,67,19,60,45,61,59,65,67,0
7711,239249,Oriol Busquets,CM,64,65,67,67,67,67,68,20,51,43,63,63,64,67,1
7712,240654,Carles Pérez,CD,64,65,67,67,67,67,68,21,79,71,61,70,36,51,1
7713,240915,Miranda,LI,64,65,67,67,67,67,68,19,67,39,59,62,65,57,1
7714,243032,Hugo Duro,ST,64,65,67,67,67,67,67,19,65,67,43,65,29,53,0
7715,246044,Andrés Martín,ST,64,65,67,67,67,67,67,19,74,65,58,70,27,49,0
7716,247229,R. Bellanova,LD,64,65,67,67,67,67,67,19,71,31,53,61,65,65,0
7717,247458,Alex Sola,LD,64,65,67,67,67,67,68,20,73,43,59,62,62,66,1
7718,230918,T. Chalobah,CM,64,65,67,67,67,67,68,19,69,39,57,64,67,70,1
7719,236368,G. Maggiore,CM,64,65,67,67,67,67,68,21,61,53,61,64,61,67,1
7720,237640,N. Bajrami,CM,64,65,67,67,67,67,68,20,74,60,67,67,57,64,1
7721,240439,R. Porteous,DF,64,65,67,67,67,67,68,20,68,28,36,45,65,77,1
7722,241928,A. Sambi Lokonga,CM,64,65,67,67,67,67,68,19,68,44,67,73,53,61,1
7723,242429,L. Cacace,LI,64,65,67,67,67,67,67,18,75,53,66,68,61,73,0
7724,242619,C. Doucouré,CM,64,65,67,67,67,67,67,19,71,42,63,66,64,66,0
7725,243675,K. Scherpen,GK,64,65,67,67,67,67,68,19,0,0,0,0,0,0,1
7726,250807,H. Dervişoğlu,MP,64,65,67,67,67,67,67,19,76,62,57,68,29,58,0
7727,222104,T. Adarabioyo,DF,64,65,67,67,67,67,67,21,59,29,46,55,67,70,0
7728,224763,K. Bielik,CM,64,65,67,67,67,67,67,21,60,45,61,64,67,70,0
7729,225812,B. Rovira,CM,64,65,67,67,67,67,68,22,57,59,65,61,66,72,1
7730,228707,Diego Alende,DF,64,65,67,67,67,67,67,21,45,26,42,46,67,69,0
7731,233727,C. McLennan,CD,64,65,67,67,67,67,66,19,75,60,60,68,22,61,-1
7732,235152,F. Kadioglu,CM,64,65,67,67,67,67,67,19,72,59,65,71,33,55,0
7733,235642,R. Yates,CM,64,65,67,67,67,67,68,21,66,57,59,64,66,80,1
7734,237248,G. Berterame,ST,64,65,67,67,67,67,67,20,77,62,56,67,32,67,0
7735,246672,Barrenetxea,ST,64,65,67,67,67,67,66,17,72,66,59,70,24,37,-1
7736,247472,F. Delorenzi,DF,64,65,67,67,67,67,68,21,60,29,45,45,67,70,1
7737,247854,M. El Hacen,CM,64,65,67,67,67,67,68,21,42,38,52,56,68,77,1
7738,247885,R. Vaca,CD,64,65,67,67,67,67,65,20,72,65,62,69,26,36,-2
7739,225908,R. Oxford,DF,64,65,67,67,67,67,67,20,69,33,52,55,66,69,0
7740,228357,K. Soni,CM,64,65,67,67,67,67,67,21,79,60,59,71,44,67,0
7741,228684,R. Nyambe,LD,64,65,67,67,67,67,67,21,77,32,54,64,65,72,0
7742,228790,Aitor Buñuel,LD,64,65,67,67,67,67,67,21,77,37,58,65,62,67,0
7743,231873,Joni Montiel,CM,64,65,67,67,67,67,67,20,63,58,63,68,44,41,0
7744,233053,A. Hadžiahmetović,CI,64,65,67,67,67,67,68,22,69,56,65,68,56,69,1
7745,234814,J. Ruiz,DF,64,65,67,67,67,67,67,21,69,42,58,60,65,71,0
7746,235124,S. Jurado,GK,64,65,67,67,67,67,67,21,0,0,0,0,0,0,0
7747,238056,J. Masson,CM,64,65,67,67,67,67,67,21,64,37,58,57,65,74,0
7748,238319,T. Edwards,LD,64,65,67,67,67,67,67,20,76,42,62,63,62,72,0
7749,238900,E. Demirović,ST,64,65,67,67,67,67,67,21,62,70,43,63,36,68,0
7750,240216,M. Carraro,CM,64,65,67,67,67,67,67,21,57,55,65,66,64,66,0
7751,240744,M. Ojeda,CI,64,65,67,67,67,67,67,20,76,54,62,70,29,58,0
7752,241278,O. Moruţan,CM,64,65,67,67,67,67,67,20,72,56,58,74,32,63,0
7753,241703,A. Lioi,CD,64,65,67,67,67,67,67,22,70,58,61,70,52,57,0
7754,242685,J. López Pissano,CI,64,65,67,67,67,67,67,22,72,47,63,73,41,59,0
7755,243251,A. Danzi,CM,64,65,67,67,67,67,67,20,61,42,66,66,60,58,0
7756,243446,M. Gómez,CI,64,65,67,67,67,67,67,20,80,53,58,70,52,59,0
7757,244863,Y. Benrahou,CM,64,65,67,67,67,67,67,20,69,52,65,71,41,43,0
7758,245226,Gonçalo Cardoso,DF,64,65,67,67,67,67,67,18,52,29,38,48,65,73,0
7759,245714,Álex Blanco,CI,64,65,67,67,67,67,67,20,80,58,62,68,36,52,0
7760,247180,Abdu Conté,LI,64,65,67,67,67,67,68,21,76,46,52,65,65,74,1
7761,251326,Alex Bermejo,CM,64,65,67,67,67,67,67,20,70,63,65,66,52,59,0
7762,251751,S. Agouzoul,DF,64,65,67,67,67,67,67,21,58,38,53,51,67,68,0
7763,251756,R. Nteka,CM,64,65,67,67,67,67,67,21,71,64,61,69,62,74,0
7764,251804,S. Dest,LD,64,65,67,67,67,67,67,18,85,48,61,74,61,61,0
7765,222154,B. Carvallo,CM,64,65,67,67,67,67,68,22,75,59,60,72,27,48,1
7766,222514,F. Woodman,GK,64,65,67,67,67,67,67,22,0,0,0,0,0,0,0
7767,224021,S. Ojo,ED,64,65,67,67,67,67,68,22,78,60,61,70,31,56,1
7768,224842,G. Docherty,CM,64,65,67,67,67,67,67,22,66,56,65,68,59,73,0
7769,230835,J. Drolè,CD,64,65,67,67,67,67,67,21,92,59,56,68,32,66,0
7770,230975,D. Vergara,CD,64,65,67,67,67,67,67,22,74,63,54,69,31,66,0
7771,232413,A. Dijksteel,LD,64,65,67,67,67,67,67,22,73,34,57,65,64,75,0
7772,233315,S. Clare,CM,64,65,67,67,67,67,67,22,72,63,65,65,44,62,0
7773,233957,S. Field,CM,64,65,67,67,67,67,67,21,60,54,65,64,62,66,0
7774,234903,G. Coucke,GK,64,65,67,67,67,67,67,20,0,0,0,0,0,0,0
7775,235370,Yago,ED,64,65,67,67,67,67,67,22,88,62,59,71,32,44,0
7776,235916,V. Mantovani,DF,64,65,67,67,67,67,68,23,57,25,40,49,68,72,1
7777,236938,M. Wilks,CD,64,65,67,67,67,67,67,20,83,63,54,70,21,67,0
7778,237840,M. Andersen,CM,64,65,67,67,67,67,67,20,71,53,64,69,52,61,0
7779,237982,Y. Guzmán,CM,64,65,67,67,67,67,67,21,75,55,61,73,30,43,0
7780,239464,T. Galdames,DF,64,65,67,67,67,67,67,20,62,50,59,51,66,70,0
7781,241171,A. Obispo,DF,64,65,67,67,67,67,67,20,76,37,54,52,64,73,0
7782,241741,A. Ouahim,CD,64,65,67,67,67,67,67,21,77,56,61,72,36,52,0
7783,242763,J. Ortíz,DF,64,65,67,67,67,67,67,20,71,25,41,45,67,67,0
7784,243384,C. Munder,EI,64,65,67,67,67,67,67,19,82,62,60,69,31,55,0
7785,243447,L. Necul,CM,64,65,67,67,67,67,67,19,77,57,66,72,45,51,0
7786,244753,J. Keita,EI,64,65,67,67,67,67,67,20,89,62,53,73,32,44,0
7787,245158,L. Suárez,ST,64,65,67,67,67,67,67,21,83,66,60,67,33,70,0
7788,245857,I. Abass,ST,64,65,67,67,67,67,67,20,86,66,50,70,27,67,0
7789,246949,Victor Campuzano,ST,64,65,67,67,67,67,67,22,76,67,57,66,19,60,0
7790,251616,David Carmo,DF,64,65,67,67,67,67,67,19,33,28,40,34,67,68,0
7791,252141,D. Janošek,CM,64,65,67,67,67,67,67,21,72,62,63,65,61,67,0
7792,166539,D. Etienne Jr.,EI,64,65,67,67,67,67,67,22,83,60,58,73,36,61,0
7793,211166,J. Whatmough,DF,64,65,67,67,67,67,67,23,67,26,47,50,66,74,0
7794,213954,A. Mitryushkin,GK,64,65,67,67,67,67,67,23,0,0,0,0,0,0,0
7795,218660,J. Sims,CD,64,65,67,67,67,67,67,22,80,60,61,72,31,47,0
7796,221350,T. Ambrose,CI,64,65,67,67,67,67,67,22,81,65,58,66,29,68,0
7797,223979,Paolo Fernandes,CD,64,65,67,67,67,67,67,20,77,64,60,74,35,46,0
7798,224301,K. Świderski,ST,64,65,67,67,67,67,67,22,66,69,54,65,30,68,0
7799,225203,L. Kelly,GK,64,65,67,67,67,67,67,23,0,0,0,0,0,0,0
7800,226098,F. Del Sole,ED,64,65,67,67,67,67,67,21,72,59,64,71,37,37,0
7801,229288,R. de Boer,GK,64,65,67,67,67,67,67,21,0,0,0,0,0,0,0
7802,229650,C. Gutiérrez,LI,64,65,67,67,67,67,67,22,79,47,62,64,62,68,0
7803,229911,M. Kenlock,LI,64,65,67,67,67,67,68,22,76,32,54,68,67,71,1
7804,231848,Q. Boisgard,CM,64,65,67,67,67,67,67,22,63,58,69,67,44,60,0
7805,233413,Verdasca,DF,64,65,67,67,67,67,67,22,67,36,49,55,64,77,0
7806,233487,R. McGree,CM,64,65,67,67,67,67,67,20,79,62,65,71,56,67,0
7807,233812,A. Lucoqui,LI,64,65,67,67,67,67,67,21,77,44,62,67,61,72,0
7808,234300,L. Lappalainen,EI,64,65,67,67,67,67,67,20,82,60,58,69,41,61,0
7809,234824,Y. Wissa,CI,64,65,67,67,67,67,67,22,84,67,58,68,22,63,0
7810,235022,N. Schmidt,CM,64,65,67,67,67,67,67,21,57,65,67,67,48,67,0
7811,235059,L. Thomas,CD,64,65,67,67,67,67,66,20,82,52,58,71,35,59,-1
7812,235338,Marlon,LI,64,65,67,67,67,67,67,22,79,50,59,71,62,66,0
7813,235405,D. O'Shea,DF,64,65,67,67,67,67,67,20,65,33,49,50,67,71,0
7814,236247,H. Kane,CM,64,65,67,67,67,67,67,20,71,59,63,65,55,60,0
7815,237425,Jang Gyeol Hee,CI,64,65,67,67,67,67,67,21,71,55,63,68,57,57,0
7816,237662,B. Lennon,LD,64,65,67,67,67,67,67,21,72,61,65,66,61,68,0
7817,237973,K. Kuchaev,CM,64,65,67,67,67,67,67,21,78,58,64,70,51,60,0
7818,238062,B. Baningime,CM,64,65,67,67,67,67,67,20,55,46,64,65,65,61,0
7819,239028,A. Koita,CI,64,65,67,67,67,67,67,20,84,57,61,73,36,53,0
7820,239049,O. Azubuike,CM,64,65,67,67,67,67,68,22,69,43,61,63,64,64,1
7821,239307,R. D'Haese,ED,64,65,67,67,67,67,67,20,78,57,64,70,35,49,0
7822,239350,S. Dembele,CI,64,65,67,67,67,67,67,22,83,54,61,69,30,44,0
7823,240922,Escriche,ST,64,65,67,67,67,67,67,21,68,66,51,65,35,54,0
7824,241179,Cristian Rivero,GK,64,65,67,67,67,67,66,21,0,0,0,0,0,0,-1
7825,241210,Y. Clementia,GK,64,65,67,67,67,67,67,21,0,0,0,0,0,0,0
7826,241829,Lucas,DF,64,65,67,67,67,67,67,22,59,33,39,47,67,69,0
7827,242490,S. Gómez,CM,64,65,67,67,67,67,67,23,59,57,59,65,63,68,0
7828,243011,S. Guzmán,CM,64,65,67,67,67,67,67,22,69,47,63,63,62,69,0
7829,243521,I. Erquiaga,LI,64,65,67,67,67,67,67,21,78,47,61,68,63,62,0
7830,244210,Jimmy,CM,64,65,67,67,67,67,68,22,67,43,64,66,62,56,1
7831,245124,D. Jovanović,ST,64,65,67,67,67,67,67,20,67,68,56,64,22,61,0
7832,245810,W. Ditta,DF,64,65,67,67,67,67,67,22,57,24,46,51,62,78,0
7833,246298,K. Sidibé,CM,64,65,67,67,67,67,67,20,51,45,56,58,66,72,0
7834,246732,A. Loba,ST,64,65,67,67,67,67,67,21,80,65,54,69,21,67,0
7835,250818,Anderson Oliveira,ST,64,65,67,67,67,67,68,21,59,66,57,64,26,63,1
7836,250839,J. Pretell,CM,64,65,67,67,67,67,65,20,68,50,65,63,63,65,-2
7837,214701,T. Asta-Buruaga,DF,64,65,67,67,67,67,67,22,64,42,48,50,67,71,0
7838,215195,S. Svendsen,EI,64,65,67,67,67,67,67,21,82,65,62,68,37,62,0
7839,220693,João Afonso,CM,64,65,67,67,67,67,69,24,63,45,56,63,67,71,2
7840,220940,C. Brannagan,CM,64,65,67,67,67,67,67,23,63,62,69,64,61,67,0
7841,221908,L. Morgan,CI,64,65,67,67,67,67,67,22,83,64,61,70,32,55,0
7842,222263,N. Jackers,GK,64,65,67,67,67,67,67,21,0,0,0,0,0,0,0
7843,222922,J. Hesketh,CD,64,65,67,67,67,67,67,23,65,53,69,72,40,45,0
7844,222937,B. Close,CM,64,65,67,67,67,67,67,22,72,60,65,66,62,62,0
7845,223756,M. Schulz,CM,64,65,67,67,67,67,68,24,61,62,59,64,66,72,1
7846,224388,J. Gómez,DF,64,65,67,67,67,67,68,23,50,30,45,57,64,75,1
7847,225266,M. Rasmussen,EI,64,65,67,67,67,67,67,21,75,56,67,70,54,58,0
7848,225572,O. Albornoz,LI,64,65,67,67,67,67,68,23,76,38,57,60,63,68,1
7849,226130,F. Miguel,LI,64,65,67,67,67,67,68,22,67,49,62,64,67,71,1
7850,227700,R. Gelmi,DF,64,65,67,67,67,67,68,24,74,45,54,42,63,74,1
7851,227740,D. Arboleda,DF,64,65,67,67,67,67,68,24,41,24,40,38,68,72,1
7852,228759,K. Boto,LI,64,65,67,67,67,67,68,23,71,48,58,62,65,68,1
7853,229536,H. Tijanovich,CI,64,65,67,67,67,67,67,23,78,66,59,68,35,61,0
7854,230768,L. Clemenza,CM,64,65,67,67,67,67,67,21,65,57,68,74,33,41,0
7855,230882,J. Simpson,DF,64,65,67,67,67,67,68,22,56,37,50,54,66,71,1
7856,232711,J. Stage,CM,64,65,67,67,67,67,67,22,75,60,65,67,60,68,0
7857,232985,T. Kunimoto,CM,64,65,67,67,67,67,67,21,79,60,67,70,42,69,0
7858,233509,R. Miérez,ST,64,65,67,67,67,67,67,22,69,66,51,60,34,75,0
7859,233705,J. Sørensen,CM,64,65,67,67,67,67,68,21,66,55,61,67,63,70,1
7860,233794,S. Edera,ED,64,65,67,67,67,67,67,22,64,66,63,72,39,38,0
7861,233954,C. Calderón,LI,64,65,67,67,67,67,68,22,86,40,54,65,63,60,1
7862,234151,David Carmona,LD,64,65,67,67,67,67,68,22,78,43,57,63,61,73,1
7863,235464,J. Storey,DF,64,65,67,67,67,67,67,21,67,26,41,48,68,68,0
7864,235521,Carbonell,CM,64,65,67,67,67,67,67,21,65,63,64,70,61,57,0
7865,235582,L. Badiashile,GK,64,65,67,67,67,67,67,21,0,0,0,0,0,0,0
7866,235887,G. Tormin,CD,64,65,67,67,67,67,67,21,79,61,60,71,31,58,0
7867,236556,M. Hongla,CM,64,65,67,67,67,67,67,21,65,43,61,67,65,69,0
7868,237321,M. Berisha,ST,64,65,67,67,67,67,67,21,71,64,54,66,30,70,0
7869,238222,F. Beijmo,LD,64,65,67,67,67,67,67,21,85,37,54,59,62,67,0
7870,239351,A. Fuchs,CM,64,65,67,67,67,67,68,22,59,50,63,69,56,66,1
7871,239397,B. Manu,CI,64,65,67,67,67,67,67,22,93,58,54,72,35,63,0
7872,240040,C. Holse,CD,64,65,67,67,67,67,67,20,82,59,61,70,31,56,0
7873,240091,G. Vicario,GK,64,65,67,67,67,67,67,22,0,0,0,0,0,0,0
7874,241117,Borja Sánchez,CM,64,65,67,67,67,67,68,23,70,59,65,69,37,61,1
7875,241233,R. Frosler,LD,64,65,67,67,67,67,67,21,73,40,60,67,66,57,0
7876,241551,Y. Armougom,LI,64,65,67,67,67,67,67,21,74,44,57,65,63,59,0
7877,244960,Bruno Costa,CM,64,65,67,67,67,67,67,22,67,63,68,72,49,60,0
7878,245159,Juan Ibiza,DF,64,65,67,67,67,67,68,23,60,34,46,50,67,63,1
7879,251677,Bernardo Martins,EI,64,65,67,67,67,67,67,21,70,60,66,70,31,57,0
7880,252138,M. Graiciar,ST,64,65,67,67,67,67,67,20,74,62,52,65,25,64,0
7881,216282,R. Framberger,LD,64,65,67,67,67,67,67,23,67,41,56,58,66,61,0
7882,216483,T. Fosu,CM,64,65,67,67,67,67,67,23,85,61,58,71,36,49,0
7883,224010,José Suárez,GK,64,65,67,67,67,67,67,23,0,0,0,0,0,0,0
7884,224838,F. Dagerstål,DF,64,65,67,67,67,67,67,22,64,43,58,58,64,75,0
7885,225692,M. Bader,LD,64,65,67,67,67,67,67,22,69,32,56,66,63,64,0
7886,225853,R. Raveloson,CM,64,65,67,67,67,67,67,22,73,58,64,69,64,67,0
7887,225915,A. Fontana,ST,64,65,67,67,67,67,67,23,72,65,51,67,31,60,0
7888,226164,B. Torrealba,LD,64,65,67,67,67,67,67,21,75,39,55,59,66,70,0
7889,226266,J. Vargas,EI,64,65,67,67,67,67,67,21,78,65,62,70,35,60,0
7890,227370,M. Zetterer,GK,64,65,67,67,67,67,68,23,0,0,0,0,0,0,1
7891,228151,J. Cullen,CM,64,65,67,67,67,67,67,23,68,50,63,69,57,64,0
7892,228762,G. Troupée,LD,64,65,67,67,67,67,67,21,76,48,60,68,63,70,0
7893,229942,A. Disasi,DF,64,65,67,67,67,67,67,21,55,28,41,44,65,75,0
7894,230568,N. Julan,ST,64,65,67,67,67,67,67,22,73,66,54,63,29,62,0
7895,230584,Iury,ST,64,65,67,67,67,67,67,23,64,65,49,60,30,72,0
7896,231351,Y. Urra,GK,64,65,67,67,67,67,67,22,0,0,0,0,0,0,0
7897,231815,I. Ochoa,CM,64,65,67,67,67,67,67,22,63,47,66,65,64,67,0
7898,232623,Y. Ideguchi,CM,64,65,67,67,67,67,67,22,70,60,64,66,63,67,0
7899,232658,D. Doekhi,DF,64,65,67,67,67,67,67,21,58,38,55,58,65,75,0
7900,233152,K. Itakura,DF,64,65,67,67,67,67,67,22,75,30,52,60,64,74,0
7901,233808,S. Palombi,ST,64,65,67,67,67,67,67,23,69,63,56,62,35,65,0
7902,234371,R. Descamps,GK,64,65,67,67,67,67,68,23,0,0,0,0,0,0,1
7903,234635,N. Jambor,CM,64,65,67,67,67,67,68,23,65,52,64,67,66,72,1
7904,235261,L. Bogdan,DF,64,65,67,67,67,67,67,23,59,32,44,49,67,70,0
7905,235355,D. Duarte,CM,64,65,67,67,67,67,67,19,73,60,64,71,58,70,0
7906,235670,R. Lundqvist,CM,64,65,67,67,67,67,67,22,73,60,66,70,55,60,0
7907,236020,C. González,DF,64,65,67,67,67,67,67,22,67,35,54,55,66,67,0
7908,236217,P. Neumann,DF,64,65,67,67,67,67,67,21,63,36,54,60,67,69,0
7909,236279,I. Conté,DF,64,65,67,67,67,67,67,23,63,43,48,53,66,75,0
7910,236454,S. Doumbia,LI,64,65,67,67,67,67,67,22,89,39,59,67,60,63,0
7911,236458,A. Poúngouras,DF,64,65,67,67,67,67,67,23,62,41,46,45,69,68,0
7912,237469,Nouhou,LI,64,65,67,67,67,67,67,22,84,37,57,65,62,78,0
7913,238759,Alex Pinto,LD,64,65,67,67,67,67,67,20,72,46,52,65,64,77,0
7914,239762,M. Sipľak,LI,64,65,67,67,67,67,67,23,73,33,56,65,65,70,0
7915,240780,S. Şahintürk,CI,64,65,67,67,67,67,67,23,80,70,57,65,37,55,0
7916,241093,S. Oum Gouet,CM,64,65,67,67,67,67,67,21,66,52,60,62,65,75,0
7917,241804,O. Nor Afkan,CM,64,65,67,67,67,67,67,22,62,51,69,62,66,65,0
7918,241973,Chris Ramos,ST,64,65,67,67,67,67,67,22,78,64,48,61,28,61,0
7919,243015,L. Romo,DF,64,65,67,67,67,67,68,24,67,29,37,42,67,70,1
7920,243304,Zubiaurre,GK,64,65,67,67,67,67,67,22,0,0,0,0,0,0,0
7921,244020,André Ferreira,GK,64,65,67,67,67,67,67,23,0,0,0,0,0,0,0
7922,244068,K. Schlotterbeck,DF,64,65,67,67,67,67,67,22,58,22,52,49,67,69,0
7923,244749,N. Aguerd,DF,64,65,67,67,67,67,67,23,57,45,54,59,65,67,0
7924,246321,D. Maeda,MP,64,65,67,67,67,67,67,21,90,62,58,69,30,61,0
7925,247258,L. Ofori,CM,64,65,67,67,67,67,67,21,70,55,63,73,58,62,0
7926,252139,Filipe Soares,CM,64,65,67,67,67,67,67,20,66,60,64,68,51,63,0
7927,205291,H. Stengel,CM,64,65,67,67,67,67,67,23,59,60,67,68,57,71,0
7928,208302,A. Gilbey,CM,64,65,67,67,67,67,68,24,76,60,62,66,62,78,1
7929,208645,J. Moore-Taylor,DF,64,65,67,67,67,67,67,25,66,36,58,56,64,78,0
7930,212248,F. Lohkemper,ST,64,65,67,67,67,67,67,24,83,62,54,69,29,61,0
7931,213089,G. Donyoh,ST,64,65,67,67,67,67,67,24,86,65,56,69,28,56,0
7932,214877,H. Bjørdal,CM,64,65,67,67,67,67,67,22,70,60,67,67,49,75,0
7933,214972,F. Bravo,CM,64,65,67,67,67,67,68,25,56,45,58,60,64,78,1
7934,215700,L. O'Nien,LD,64,65,67,67,67,67,67,24,75,59,63,63,63,72,0
7935,215758,J. McCarthy,LD,64,65,67,67,67,67,67,23,73,52,61,64,64,76,0
7936,216270,G. Honeyman,CM,64,65,67,67,67,67,68,24,73,61,64,70,61,67,1
7937,219636,F. Manzano,CM,64,65,67,67,67,67,67,25,67,55,63,59,64,68,0
7938,220185,B. Barker,CI,64,65,67,67,67,67,67,22,91,58,59,67,29,56,0
7939,220230,P. Bochniewicz,DF,64,65,67,67,67,67,67,23,34,24,52,48,67,73,0
7940,221121,D. Rodríguez,ST,64,65,67,67,67,67,68,24,77,66,63,69,46,59,1
